Date,AGG,BTAL,CTA,DBMF,FMF,GMOM,HFND,KMLM,MNA,NTSX,QAI,RLY,RPAR,RSBT,RSSB,RSST,SPY,TAIL,WTMF
2026-02-02,98.38230895996094,14.09000015258789,27.08135223388672,28.95556640625,48.27655792236328,35.85398483276367,23.40999984741211,26.420000076293945,36.08000183105469,55.43710708618164,34.38999938964844,33.41729736328125,22.31969451904297,18.610000610351562,28.899999618530273,29.860000610351562,693.5159912109375,11.290775299072266,38.619998931884766
2026-02-03,98.39217376708984,14.140000343322754,27.493013381958008,29.48348045349121,48.675045013427734,36.407352447509766,23.549999237060547,26.670000076293945,36.11000061035156,54.898590087890625,34.45000076293945,34.196533203125,22.631481170654297,18.829999923706055,28.93000030517578,29.889999389648438,687.6520385742188,11.340449333190918,38.59000015258789
2026-02-04,98.33296203613281,14.40999984741211,27.77725601196289,29.56316566467285,48.934059143066406,36.418338775634766,23.399999618530273,26.6200008392334,36.060001373291016,54.619361877441406,34.33000183105469,34.23649597167969,22.571523666381836,18.760000228881836,28.729999542236328,29.709999084472656,684.3211059570312,11.37522029876709,38.619998931884766
2026-02-05,98.75732421875,14.529999732971191,27.551822662353516,29.08505630493164,48.107200622558594,35.693172454833984,23.229999542236328,26.200000762939453,35.93000030517578,54.140682220458984,34.119998931884766,33.806915283203125,22.484582901000977,18.440000534057617,28.540000915527344,28.770000457763672,675.7744750976562,11.514307022094727,38.279998779296875
2026-02-06,98.81653594970703,14.100000381469727,27.767452239990234,30.041275024414062,49.013755798339844,36.76893997192383,23.670000076293945,26.625999450683594,36.209999084472656,55.078094482421875,34.529998779296875,34.3164176940918,22.71942138671875,18.94300079345703,29.190000534057617,29.969999313354492,688.739013671875,11.39012336730957,38.4900016784668
2026-02-09,98.84614562988281,13.819999694824219,28.1007022857666,30.499465942382812,49.491939544677734,37.3582649230957,23.770000457763672,26.889999389648438,36.31999969482422,55.37726974487305,34.66999816894531,34.82592010498047,22.929277420043945,19.170000076293945,29.440000534057617,30.5,692.0599975585938,11.37025260925293,38.959999084472656
2026-02-10,99.1323471069336,13.970000267028809,28.159509658813477,30.399858474731445,49.4122428894043,37.15449523925781,23.743000030517578,26.84000015258789,36.40999984741211,55.44707489013672,34.709999084472656,34.8159294128418,22.96725082397461,19.15999984741211,29.4950008392334,30.25,690.2349243164062,11.439796447753906,38.81999969482422
2026-02-11,98.90535736083984,13.920000076293945,28.36534309387207,30.509424209594727,49.561676025390625,37.541053771972656,23.899999618530273,26.799999237060547,36.290000915527344,55.3672981262207,34.77000045776367,35.29546356201172,23.174110412597656,19.219999313354492,29.40999984741211,30.360000610351562,690.075439453125,11.405024528503418,38.91999816894531
2026-02-12,99.34945678710938,14.130000114440918,28.12030601501465,30.041275024414062,48.4160270690918,37.11753845214844,23.639999389648438,26.440000534057617,36.25,54.56949996948242,34.540000915527344,34.805938720703125,23.124143600463867,19.059999465942383,29.200000762939453,29.540000915527344,679.41455078125,11.57888126373291,38.400001525878906
2026-02-13,99.66525268554688,14.079999923706055,28.257526397705078,30.260408401489258,48.6252326965332,37.07558822631836,23.790000915527344,26.530000686645508,36.34000015258789,54.719085693359375,34.619998931884766,35.055694580078125,23.134136199951172,19.160999298095703,29.270000457763672,29.670000076293945,679.8931884765625,11.618619918823242,38.38999938964844
2026-02-17,99.67512512207031,14.0,28.522165298461914,30.06119728088379,48.91413497924805,36.830867767333984,23.68000030517578,26.530000686645508,36.380001068115234,54.868675231933594,34.59000015258789,34.835906982421875,23.034204483032227,19.190000534057617,29.299999237060547,29.719999313354492,680.9901733398438,11.563980102539062,38.18000030517578
2026-02-18,99.53695678710938,13.90999984741211,28.9730281829834,30.42974090576172,49.402278900146484,37.134517669677734,23.829999923706055,26.68000030517578,36.459999084472656,54.94845199584961,34.75,35.07567596435547,23.151124954223633,19.25,29.309999465942383,29.940000534057617,684.4208374023438,11.514307022094727,38.689998626708984
2026-02-19,99.55669403076172,13.890000343322754,29.178861618041992,30.489505767822266,49.601524353027344,37.23640441894531,23.78499984741211,26.68000030517578,36.33000183105469,54.94845199584961,34.7400016784668,35.225528717041016,23.179105758666992,19.260000228881836,29.290000915527344,29.969999313354492,682.61572265625,11.568947792053223,38.90999984741211
2026-02-20,99.57643127441406,13.850000381469727,29.20826530456543,30.848087310791016,49.691184997558594,37.64593505859375,23.954999923706055,26.65999984741211,36.52000045776367,55.27754592895508,34.86000061035156,35.37538146972656,23.508880615234375,19.399999618530273,29.610000610351562,30.399999618530273,687.5523071289062,11.514307022094727,38.84000015258789
2026-02-23,99.77381134033203,14.020000457763672,29.414093017578125,30.828166961669922,49.74099349975586,37.62795639038086,23.725000381469727,26.770000457763672,36.45000076293945,54.70911407470703,34.689998626708984,35.51524353027344,23.343994140625,19.389999389648438,29.459999084472656,30.030000686645508,680.531494140625,11.628555297851562,38.849998474121094
2026-02-24,99.7639389038086,13.829999923706055,29.423946380615234,30.987537384033203,50.00000762939453,37.804752349853516,23.790000915527344,26.850000381469727,36.34000015258789,55.157875061035156,34.86000061035156,35.65510559082031,23.38396644592285,19.3799991607666,29.56999969482422,30.329999923706055,685.4779052734375,11.559012413024902,39.31999969482422
2026-02-25,99.714599609375,13.619999885559082,29.483049392700195,31.19670867919922,50.189292907714844,38.1513557434082,24.038000106811523,26.860000610351562,36.380001068115234,55.60663604736328,35.0,35.76499938964844,23.484895706176758,19.559999465942383,29.81999969482422,30.8799991607666,691.26220703125,11.494436264038086,39.65999984741211
